id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province,Median_Price
AVwdDQ7V_7pvs4fz1vkD,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,9.0,9.0,"Tomatoes, mushrooms, bell peppers, onions, and block olives.",Veggie Combo Pizza,Four Horsemen Pizza,46637,3,30,IN,9.0
AWEKTacq3-Khe5l_ebIU,2403 SW 27th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Ocala,US,us/fl/ocala/2403sw27thave/1770159848,29.160913,-82.099878,,7.99,7.99,carry out plus taxes,Large 3 Topping Pizza,Little Caesars Pizza,34471,0,25,FL,6.495
AVz-txUqFcQ3k02bDl7W,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,17.5,17.5,,Porcini Pizza,Bongiornos Italian Deli Pizzeria,60611,0,25,IL,16.5
AVzn-G2AFcQ3k02bCtXP,114 N College Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Newton,US,us/nc/newton/114ncollegeave/-83823668,35.66397,-81.22127,,7.99,7.99,,Every Day Special Mini Pizza,Geppetos Pizza and More,28658,25,40,NC,7.99
AVzA1hs0LD2H7whiWFXJ,279 Nassau Blvd,Pizza Place,Accommodation & Food Services,Garden City,US,us/ny/gardencity/279nassaublvd/10832150,40.714467,-73.661014,,17.0,17.0,,Salad Pizza,Avellinos Pizzeria Catering,11530,0,25,NY,16.75
AVwdq_TbkufWRAb58MTZ,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,34.0,34.0,Mozzarella cheese plum tomato sauce and imported anchovies,Burnt Anchovy Pizza,Artichoke Basilles Pizza Bar,10011,25,40,NY,34.0
AVzxqXDC3D1zeR_xC0w6,32 Broadway,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Kingston,US,us/ny/kingston/32broadway/-1497562619,41.918637,-73.983126,,11.0,11.0,,Grilled Veggie Pizza,Savonas Trattoria,12401,25,40,NY,11.0
AVwde31f_7pvs4fz6VFc,190 E Stacy Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Allen,US,us/tx/allen/190estacyrd/-1812754166,33.129217,-96.656051,,10.49,10.49,,BYO Pizza Dessert and Drink,Pie Five Pizza Co,75002,0,25,TX,10.99
AVwdjxUSkufWRAb57E_-,1970 River Rd,"Pizza Place,Pizza Place River Road",Accommodation & Food Services,Eugene,US,us/or/eugene/1970riverrd/-509299155,44.093664,-123.129497,,27.55,27.55,,Original Bbq Chicken Pizza,Abbys Pizza,97404,0,25,OR,27.55
AVweQZoHIN2L1WUf3WDI,1401 S Drake Rd,Pizza Place,Accommodation & Food Services,Kalamazoo,US,us/mi/kalamazoo/1401sdrakerd/1624133257,42.277333,-85.647949,,16.95,16.95,"Cheese, black olives, green olives, mushroom, green pepper, onion, garlic, tomato.",Veggie Pizza,Romas Pizza Pasta,49006,0,25,MI,16.95
AWEHwGjNRxPSIh2RqvkJ,2801 John Hopkins Pkwy (Hwy 150),Pizza Place,Accommodation & Food Services,Birmingham,US,us/al/birmingham/2801johnhopkinspkwy(hwy150)/-889331263,33.365096,-86.82419,,4.25,4.25,,Cheese Pizza Sub,Tortugas,35244,25,40,AL,18.05
AVwcm3gmkufWRAb5xD9I,3968 Hempstead Tpke,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Bethpage,US,us/ny/bethpage/3968hempsteadtpke/1219155334,40.72123,-73.489028,,1.75,1.75,,Marinara Pizza,Ginos Tuscany Restaurant And Pizzeria,11714,25,40,NY,1.75
AVwcmNP-ByjofQCxgDzq,13508 University Plaza St,"Pizza Place Village of Tampa,Restaurant,Pizza Place",Accommodation & Food Services,Tampa,US,us/fl/tampa/13508universityplazast/1270894950,28.069619,-82.429735,,15.55,15.55,Includes garlic butterampcomma onionsampcomma tomatoesampcomma fetaampcomma black olivesampcomma gyro meat and green peppers,14ampquot Mediterranean Pizza,ABC Pizza,33613,0,25,FL,14.45
AVzA1lg9LD2H7whiWFaW,13344 Hawthorne Blvd,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Hawthorne,US,us/ca/hawthorne/13344hawthorneblvd/-2067778683,33.911181,-118.352213,,9.99,9.99,,Pizza Boat,Pizza Show,90250,0,25,CA,9.99
AVzwEnR5LD2H7whiX3aG,201 S Meridian,"Restaurant,Pizza Place",Accommodation & Food Services,Puyallup,US,us/wa/puyallup/201smeridian/-1157033818,47.192493,-122.293453,,8.0,8.0,,ONE TOPPING PERSONAL PIZZA 6 SMALL SLICES,Trackside Pizza,98371,0,25,WA,8.975
AVwcfV2__7pvs4fzvoFR,3648 Welsh Rd,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Willow Grove,US,us/pa/willowgrove/3648welshrd/-1128417026,40.15274,-75.137319,,17.0,17.0,,Sicilian Brooklyn Pizza,Randazzos Pizzeria,19090,0,25,PA,14.5
AWEKZH83a4HuVbedMKW7,1600 W University Ave,Pizza Place,Accommodation & Food Services,Muncie,US,us/in/muncie/1600wuniversityave/213689371,40.197744,-85.404635,,14.99,14.99,,Pizza,Greeks Pizzeria The Village,47303,0,25,IN,22.49
AVwcwbDT_7pvs4fzyoWF,817 Mulberry St,Pizza Place,Accommodation & Food Services,Scranton,US,us/pa/scranton/817mulberryst/-1219345333,41.407678,-75.656744,,12.0,12.0,,Vegetable Pizza,Granteeds,18510,0,25,PA,11.3
AVweHra1ByjofQCxvcaW,804 Brazospark Dr,Pizza Place,Accommodation & Food Services,Clute,US,us/tx/clute/804brazosparkdr/1252902133,29.013555,-95.418407,,7.49,7.49,,Build Your Own Pizza,All Star Pizza,77531,0,25,TX,7.49
AVweh0PTIN2L1WUf5yFG,2852 Miller Dr,Pizza Place,Accommodation & Food Services,Plymouth,US,us/in/plymouth/2852millerdr/-1592652892,41.36092,-86.346614,,16.0,16.0,,Taco Pizza,Mancinos Grinders Pizza,46563,0,25,IN,16.0
AVwdA86bkufWRAb51aSL,4741 SE Hawthorne Blvd,"Pizza,Restaurant,Pizza Restaurants,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Portland,US,us/or/portland/4741sehawthorneblvd/-1318848107,45.512119,-122.613137,,26.0,26.0,Margherita plus hot capicollo,Apizza Amore,Apizza Scholls,97215,40,55,OR,26.0
AVweQrUdkufWRAb5BYm6,2031 S Mooney Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Visalia,US,us/ca/visalia/2031smooneyblvd/-909106947,36.310677,-119.316184,,3.59,3.59,all varieties,Authentic Pan Pizza,Sbarro,93277,0,25,CA,3.59
AVwcyzZbByjofQCxiQF1,114 E Market St,Pizza Place,Accommodation & Food Services,Cadiz,US,us/oh/cadiz/114emarketst/1390628224,40.272624,-80.996825,,0.25,0.25,,"6"" Pizza Sub",DiAngelos,43907,0,25,OH,0.25
AVweDq1YIN2L1WUf1nIV,24762 N Lake Pleasant Pkwy,"Pizza,Restaurant,Pizza Place Deer Valley,Pizza Place,Restaurants",Accommodation & Food Services,Peoria,US,us/az/peoria/24762nlakepleasantpkwy/-1836281467,33.70856,-112.27312,,5.75,5.75,,Cheese Pizza,Barros Pizza,85383,0,25,AZ,14.87
AVz5v4qj3D1zeR_xDF23,665 Highway 17 S,"Restaurant,Pizza Place",Accommodation & Food Services,Myrtle Beach,US,us/sc/myrtlebeach/665highway17s/1743488606,33.608058,-78.985334,,6.25,6.25,BBQ sauceampcomma hamburgerampcomma mozzarellaampcomma bacon and cheddar cheese,BBQ Cheeseburger Pizza,Chicago Pizza,29575,0,25,SC,7.25
AVzA_Z_0-gnIPe8DSgMr,1560 S Stanford Way,Pizza Place,Accommodation & Food Services,Sparks,US,us/nv/sparks/1560sstanfordway/-11256385,39.520743,-119.74078,,7.43,7.43,,"All You Can Eat Pizza, Salad, Fries & More",Uncle Vinneys Pizza,89431,0,25,NV,7.43
AVwc_DMFkufWRAb51GLe,850 Madison Ave,Pizza Place,Accommodation & Food Services,Albany,US,us/ny/albany/850madisonave/247421774,42.660664,-73.782323,,12.0,12.0,,Chicken Wings Pizza,I Love New York Pizza of Madison,12208,0,25,NY,12.0
AVwckgRp_7pvs4fzwkYY,8435 Davison Rd,"Pizza Place,Restaurants",Management of Companies & Enterprises,Davison,US,us/mi/davison/8435davisonrd/404469493,43.035615,-83.540441,http://www.citysearch.com/profile/menu/5292118?singlePlatformId=pizza-company-10,0.99,0.99,,Pizza Sauce,Pizza Company,48423,0,25,MI,0.99
AVweljVJByjofQCxznpM,4757 Alexandria Pike,Pizza Place,Accommodation & Food Services,Newport,US,us/ky/newport/4757alexandriapike/1288050786,38.963214,-84.393288,,8.39,8.39,,Small Classic Or Deluxe Pizza and a Small Garden Salad,LaRosas Pizzeria Alexandria,41076,0,25,KY,8.39
AVyoBbYqgXLl9CNj_C1J,6265 Fresh Pond Rd,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Ridgewood,US,us/ny/ridgewood/6265freshpondrd/-1839380224,40.712168,-73.900103,,2.0,2.0,,Fresh Pizza Dough (Extra Large),Rosas Pizza,11385,25,40,NY,1.95
AV1_P_i0IxWefVJwieAN,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,13.55,13.55,,Cheese Pizza,Cassanos Pizza Subs,45014,0,25,OH,11.675
AVwdCfH6ByjofQCxk3Ao,7011 Warner Ave,Pizza Place,Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/7011warnerave/-94025541,33.715916,-118.00539,,4.0,4.0,,One Topping Medium Pizza,Whatta Lotta Pizza,92647,0,25,CA,4.75
AVwej5h0kufWRAb5EGD-,3550 Stine Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Bakersfield,US,us/ca/bakersfield/3550stinerd/1770159848,35.317431,-119.051791,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesars Pizza,93309,0,25,CA,6.495
AVwcijXjByjofQCxfX98,4455 Highway 49 S,"Pizza Place,Harrisburg Restaurants",Accommodation & Food Services,Harrisburg,US,us/nc/harrisburg/4455highway49s/-2049583372,35.321538,-80.651424,,13.99,11.99,,White Pizza,Dinos Pizza and Pasta,28075,0,25,NC,13.99
AVwc0GUPIN2L1WUfpLrS,10501 NE Highway 99,"Restaurant,Pizza Place",Accommodation & Food Services,Vancouver,US,us/wa/vancouver/10501nehighway99/1112396794,45.698009,-122.653399,,15.99,15.99,Pepperoni Spinach Black Olives Tomatoes Feta Cheese Zesty Herbs Red Sauce Artisan Thin Crust,Greek Pepperoni Pizza Baking Required,Papa Murphys,98686,0,25,WA,16.99
AVwciA5D_7pvs4fzwHkK,3605 Sandy Plains Rd,Pizza Place,Accommodation & Food Services,Marietta,US,us/ga/marietta/3605sandyplainsrd/-1839380224,34.03777,-84.46465,,18.5,18.5,,Veggie Pizza,Rosas Pizza,30066,0,25,GA,18.5
AVzA24-P3D1zeR_xBA5J,48 Main St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Port Washington,US,us/ny/portwashington/48mainst/-1686688850,40.830594,-73.686705,,20.0,20.0,,Pasta Pizza,Ginos Pizzeria,11050,0,25,NY,20.0
AVwcx47C_7pvs4fzy4Vt,1678 Beavercreek Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Oregon City,US,us/or/oregoncity/1678beavercreekrd/-1879750756,45.332813,-122.584342,,5.0,5.0,,One Topping Pizza,Jimmy Os Pizzeria,97045,0,25,OR,5.35
AVzBBAHJ3D1zeR_xBEZC,5301 Roosevelt Way NE,Pizza Place,Accommodation & Food Services,Seattle,US,us/wa/seattle/5301rooseveltwayne/94819574,47.667223,-122.317586,,23.15,11.35,,Ranch Pizza,Mama Mias,98105,0,25,WA,23.55
AVweeZrNIN2L1WUf5RTY,10519 Cortez Rd W,Pizza Place,Accommodation & Food Services,Bradenton,US,us/fl/bradenton/10519cortezrdw/1639417337,27.463112,-82.668633,,7.49,4.79,,Endless Artisan Pizza Bar,Fire Stone Pizza,34210,0,25,FL,13.5
AVwecuNJ_7pvs4fzDFKa,2800 Coors Blvd NW,"Restaurant,Pizza Place",Accommodation & Food Services,Albuquerque,US,us/nm/albuquerque/2800coorsblvdnw/1112396794,35.113712,-106.701264,,16.0,16.0,Red sauce mushrooms olives mixed onions green peppers and Roma tomatoes on a gluten free crust,Medium Garden Veggie Gluten Free Crust Pizza Baking Required,Papa Murphys,87120,0,25,NM,15.0
AVwdM-sXByjofQCxmlwr,4315 Jonestown Rd,"Wings Joint,Pizza Place,Pizza Place and Wings Joint",Accommodation & Food Services,Harrisburg,US,us/pa/harrisburg/4315jonestownrd/609287506,40.29908,-76.819522,,14.0,14.0,,Grandma's Cast Iron Pizza,The Wild Tomato Pizzeria,17109,0,25,PA,14.0
AVzxr_XS3D1zeR_xC1b8,2828 Prairie Lakes Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Sun Prairie,US,us/wi/sunprairie/2828prairielakesdr/-258455509,43.167134,-89.270809,,12.99,12.99,,Triple Play Pizza Deal,Rocky Rococo Pan Style Pizza,53590,0,25,WI,12.99
AVz5xzFELD2H7whiYN8t,1381 Chestnut Ln,Pizza Place,Accommodation & Food Services,Matthews,US,us/nc/matthews/1381chestnutln/-1381247949,35.068819,-80.701165,,13.75,13.75,,Pizza Blanco,Espositos Pizzeria,28104,0,25,NC,14.75
AVwdjox-_7pvs4fz7DkV,2000 Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Santa Monica,US,us/ca/santamonica/2000mainst/-499372699,34.006721,-118.488546,,17.95,17.95,4cheese sunnyside up egg and chili flakes With Parmesan cream sauce,Prosciutto ampamp Egg Pizza,Stella Barra,90405,25,40,CA,16.95
AVzBESDa-gnIPe8DSjAF,3032 Bardstown Road,Pizza Place,Accommodation & Food Services,Louisville,US,us/ky/louisville/3032bardstownroad/1647076880,38.213448,-85.674136,,13.99,13.99,,Create Your Own Pizza Cheese16'',Rockys Pizza Panini,40205,0,25,KY,13.99
AV3iViva3-Khe5l_RZJH,8403 Highway 107,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Sherwood,US,us/ar/sherwood/8403highway107/-137215830,34.830867,-92.231603,,9.39,9.39,,U.S. Pizza Wings,US Pizza Co,72120,0,25,AR,9.39
AWEKUwHva4HuVbedMDOG,12522 W Sunrise Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Fort Lauderdale,US,us/fl/fortlauderdale/12522wsunriseblvd/1770159848,26.145508,-80.31699,,5.0,5.0,pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesars Pizza,33323,0,25,FL,5.0
AVwd2JnukufWRAb59wtg,4 Railroad Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Oneonta,US,us/ny/oneonta/4railroadave/95472180,42.453921,-75.050115,,24.0,24.0,"Large. Layered sausage, meatball, pepperoni, mushrooms, peppers, onions, black olives, mozzarella",Deluxe Pizza,The Depot,13820,25,40,NY,21.0
AVwdO_x0kufWRAb53uUi,1225 Route 9G,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Hyde Park,US,us/ny/hydepark/1225route9g/782293577,41.796857,-73.913841,,13.95,13.95,A rectangular thick crust pizza topped with homemade sauce and mozzarella,Sicilian Pizza,Joe Cristianos Pizza,12538,0,25,NY,13.95
AVwcvKxp_7pvs4fzyaXK,400 E State Highway 260,"Pizza Place,Restaurants",Accommodation & Food Services,Payson,US,us/az/payson/400estatehighway260/1770159848,34.24186,-111.31902,,8.0,8.0,Our original round pizza topped with ham and pineapple.,Hula Hawaiian Large Pizza,Little Caesars Pizza,85541,0,25,AZ,8.0
AV0Jy77p3D1zeR_xDV8O,1480 N 30 West,Pizza Place,Accommodation & Food Services,Tooele,US,us/ut/tooele/1480n30west/572757474,40.557982,-112.298416,,20.99,20.99,,Add to Large Pizzas,Papa Johns Pizza,84074,0,25,UT,20.99
AVwckMTI_7pvs4fzwg9T,5500 Academy Rd NE,"Restaurant,Pizza Place",Accommodation & Food Services,Albuquerque,US,us/nm/albuquerque/5500academyrdne/597052248,35.146899,-106.582233,,6.95,6.95,,Blt Pizza,Scarpas Brick Oven Pizza,87109,0,25,NM,8.5
AWEKUMJhIxWefVJww04Z,130 Country Ln,"Restaurant,Pizza Place",Accommodation & Food Services,Pineville,US,us/la/pineville/130countryln/1770159848,31.279766,-92.45963,,9.99,9.99,one large pizza with up to 6 toppings,Supreme Pizza,Little Caesars Pizza,71360,0,25,LA,7.495
AVz7q0ZS-gnIPe8DUpjl,139 Conference Center Way,Pizza Place,Accommodation & Food Services,Bridgeport,US,us/wv/bridgeport/139conferencecenterway/-1817833105,39.323649,-80.231136,,11.95,11.95,,Pizza Lunch Combo,Mia Margherita,26330,0,25,WV,11.95
AVwdkQ45kufWRAb57J44,1605 2nd St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Seabrook,US,us/tx/seabrook/16052ndst/-1055419810,29.562717,-95.024397,http://www.yellowpages.com/seabrook-tx/mip/midnite-slice-470083986/menu,9.0,9.0,Baby spinach leaves pepperoni sweet Italian sausage mozzarella cheese sweet red onions and black olives,Pizza Salad,Midnite Slice,77586,0,25,TX,15.5
AVwePfBPByjofQCxwgBH,1201 Hill Rd N,"Pizza,Carry-out food,Pizza Place,Restaurants",Accommodation & Food Services,Pickerington,US,us/oh/pickerington/1201hillrdn/572757474,39.911585,-82.78055,,20.99,20.99,,Add To Large Pizzas,Papa Johns Pizza,43147,0,25,OH,20.99
AVwc8N_rIN2L1WUfqj_J,208 Bedford Ave,Pizza Place,Accommodation & Food Services,Bellmore,US,us/ny/bellmore/208bedfordave/-1393523967,40.670287,-73.527813,,17.95,17.95,,Veal Pizzaiola,Umbertos,11710,0,25,NY,17.85
AVzA9sC0FcQ3k02bBZzv,7101 NW Expressway,Pizza Place,Accommodation & Food Services,Oklahoma City,US,us/ok/oklahomacity/7101nwexpressway/-1592655769,35.560356,-97.638924,,5.99,5.99,,Single Topping Pizza,All American Pizza,73132,0,25,OK,5.99
AVweJ2gBIN2L1WUf2dpp,2807 W 95th St,Pizza Place,Accommodation & Food Services,Evergreen Park,US,us/il/evergreenpark/2807w95thst/1840315723,41.720755,-87.692558,,3.0,3.0,,Pizza Bread,Rosangelas Pizza,60805,25,40,IL,3.0
AWEmrTEra4HuVbedNNaN,1520 Royal George Blvd,Pizza Place,Accommodation & Food Services,Cañon City,US,us/co/cañoncity/1520royalgeorgeblvd/572757474,38.445972,-105.225826,,20.99,20.99,,Add to Large Pizzas,Papa Johns Pizza,81212,0,25,CO,20.994999999999997
AVzA-qhY3D1zeR_xBDIK,201 Second Ave,Pizza Place,Accommodation & Food Services,Collegeville,US,us/pa/collegeville/201secondave/-1919585106,40.181022,-75.452243,,6.99,6.99,,Pizza Cheese Steak,Roccos Brick Oven Pizzeria,19426,0,25,PA,12.989999999999998
AVwcyVGtByjofQCxiK8x,6514 18th Ave,Pizza Place,Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/651418thave/-993920115,40.618882,-73.990799,,15.0,15.0,,Pizza Kits,DaVincis Pizzeria,11204,0,25,NY,15.0
AVwcmiee_7pvs4fzw7ig,71 Lighthouse Rd,Pizza Place,Accommodation & Food Services,Hilton Head Island,US,us/sc/hiltonheadisland/71lighthouserd/1230763993,32.131343,-80.800879,,19.5,19.5,,Big Fat Greek Pizza,Giuseppis Pizza,29928,0,25,SC,19.5
AVwdRYlbByjofQCxnWbT,100 W Imperial Ave,"Restaurant,Pizza Place",Accommodation & Food Services,El Segundo,US,us/ca/elsegundo/100wimperialave/940278963,33.930624,-118.416479,,21.77,5.97,,Supreme Pizza,Justa Pizza,90245,0,25,CA,18.11
AV0Hj-KfLD2H7whiYXgb,901 Loveland Madeira Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Loveland,US,us/oh/loveland/901lovelandmadeirard/324000305,39.261191,-84.270915,,4.39,4.39,,Kids Size Pizza,LaRosas Pizzeria,45140,0,25,OH,4.34
AVyisSial8hL2jjQyP30,1119 S 108th St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Milwaukee,US,us/wi/milwaukee/1119s108thst/-579937835,43.019495,-88.047506,,25.0,25.0,,Stuffed Pizza with the Works,Alphonsos,53214,0,25,WI,25.0
AVwdvG81IN2L1WUfyuZQ,33 W Washington St,"Pizza Place Central Business District,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/33wwashingtonst/-1361270288,28.543462,-81.379356,,3.5,3.5,,Cheese Pizza Slice,Planet Pizza,32801,0,25,FL,3.5
AVwdH9fNByjofQCxlv0m,22149 Governors Hwy,"Pizza,Restaurant,Pizza Place,Food & Entertainment,Restaurants",Accommodation & Food Services,Richton Park,US,us/il/richtonpark/22149governorshwy/1455591625,41.485918,-87.71248,,13.25,13.25,Thin crust pizza layered with ketchupampcomma topped with ground beefampcomma american and mozzarella cheeses Tastes just like a cheeseburger,Cheese Burger Pizza,Beggars Pizza,60471,0,25,IL,13.0
AVzA06vH-gnIPe8DScDj,1456 Newpark Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Park City,US,us/ut/parkcity/1456newparkblvd/429822593,40.721687,-111.538485,,3.0,3.0,,Pizza By the Slice,Maxwells,84098,25,40,UT,3.0
AVwcim01kufWRAb5wTUx,218 Ashford Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Dobbs Ferry,US,us/ny/dobbsferry/218ashfordave/-1515486858,41.014003,-73.858782,,11.99,11.99,,Spinach Garlic and Oil Pizza,Dobbs Ferry Pizza,10522,0,25,NY,11.99
AVwci6p-ByjofQCxfcZ6,9820 Rea Rd,"Pizza Place and Salad Place,Salad Place,Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9820reard/348880352,35.034582,-80.805938,,4.95,4.95,,Cheese Pizza,Brixx Wood Fired Pizza,28277,25,40,NC,8.45
AVwd23rxByjofQCxtHTi,2911 W Touhy Ave,"Pizza,Restaurant,Pizza Restaurants,Caterers,Pizza Place,Restaurants",Accommodation & Food Services,Chicago,US,us/il/chicago/2911wtouhyave/-1951373125,42.012014,-87.702555,,2.65,2.65,,Pizza Puff,Eastern Style Pizza,60645,0,25,IL,2.65
AVzA97paFcQ3k02bBaDA,10809 Mukilteo Speedway Ste B,Pizza Place,Accommodation & Food Services,Mukilteo,US,us/wa/mukilteo/10809mukilteospeedwaysteb/133243421,47.899993,-122.291503,,21.25,12.0,,New! Pizza Margherita,Lombardos Pizzeria,98275,0,25,WA,16.5
AVz1W2zmLD2H7whiX_NT,745 Hwy 138 South West,Pizza Place,Accommodation & Food Services,Riverdale,US,us/ga/riverdale/745hwy138southwest/572757474,34.086734,-84.484213,,20.99,20.99,,Add to Large Pizzas,Papa Johns Pizza,30274,0,25,GA,20.99
AV5YquuMIxWefVJworP9,959 NE 62nd St,Pizza Place,Management of Companies & Enterprises,Fort Lauderdale,US,us/fl/fortlauderdale/959ne62ndst/-2091673010,26.20393,-80.133229,,14.95,14.95,,"Large 16"" Cheese Pizza",Grande Pizza Company,33334,0,25,FL,14.95
AVwcpauAkufWRAb5xfzw,1016 S Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Weatherford,US,us/tx/weatherford/1016smainst/713667266,32.747276,-97.797806,,32.95,32.95,Sauted Spinach Fresh Mushrooms Onions Romano amp Mozzarella Cheese,Spinach Lover39s Stuffed Pizza,Nizza Pizza,76086,0,25,TX,13.95
AVwczaHb_7pvs4fzzIQv,101 Cowpath Rd,Pizza Place,Accommodation & Food Services,Lansdale,US,us/pa/lansdale/101cowpathrd/1807050205,40.259549,-75.265642,,15.99,15.99,,Sicilian Pizza,Giuseppes Pizza Family Restaurant Bar,19446,0,25,PA,7.1899999999999995
AVwco9obByjofQCxgjT4,2357 Tamiami Trl S,"Restaurant,Pizza Place",Accommodation & Food Services,Venice,US,us/fl/venice/2357tamiamitrls/-1413856259,27.050887,-82.406889,,15.0,15.0,,The Right Stuffed Pizza,Amores,34293,0,25,FL,13.5
